counterfactual_id,event_id,subscription_id,candidate_type,candidate_datetime,recovery_probability_latent,recovered_within_14d,recovered_at,recovered_via,amount_recovered
cfo_SYN009858,evt_SYN001971,sub_SYN01249,plus_3_days,2025-10-11 11:57:00,0.186005,False,,none,0.0
cfo_SYN009859,evt_SYN001971,sub_SYN01249,month_end_window,2025-10-31 14:00:00,0.318287,False,,none,0.0
cfo_SYN009860,evt_SYN001972,sub_SYN01250,immediate,2025-12-04 10:03:00,0.873924,True,2025-12-05 09:02:00,auto_retry,153.0
cfo_SYN009861,evt_SYN001972,sub_SYN01250,plus_1_day_morning,2025-12-05 09:16:00,0.654125,True,2025-12-05 18:59:00,customer_self_serve,153.0
cfo_SYN009862,evt_SYN001972,sub_SYN01250,payday_window,2025-12-29 10:00:00,0.853922,False,,none,0.0
cfo_SYN009863,evt_SYN001972,sub_SYN01250,plus_3_days,2025-12-07 13:14:00,0.952988,True,2025-12-09 04:06:00,auto_retry,153.0
cfo_SYN009864,evt_SYN001972,sub_SYN01250,month_end_window,2025-12-31 14:00:00,0.98,False,,none,0.0
cfo_SYN009865,evt_SYN001973,sub_SYN01251,immediate,2026-03-08 09:20:00,0.879434,True,2026-03-09 07:41:00,customer_self_serve,828.0
cfo_SYN009866,evt_SYN001973,sub_SYN01251,plus_1_day_morning,2026-03-09 09:52:00,0.915523,True,2026-03-10 09:31:00,auto_retry,828.0
cfo_SYN009867,evt_SYN001973,sub_SYN01251,payday_window,2026-03-29 10:00:00,0.922308,False,,none,0.0
cfo_SYN009868,evt_SYN001973,sub_SYN01251,plus_3_days,2026-03-11 09:26:00,0.837736,True,2026-03-15 14:54:00,auto_retry,828.0
cfo_SYN009869,evt_SYN001973,sub_SYN01251,month_end_window,2026-03-31 14:00:00,0.925104,False,,none,0.0
cfo_SYN009870,evt_SYN001974,sub_SYN01251,immediate,2026-07-27 01:24:00,0.971658,True,2026-07-29 21:48:00,auto_retry,828.0
cfo_SYN009871,evt_SYN001974,sub_SYN01251,plus_1_day_morning,2026-07-28 11:43:00,0.973357,True,2026-07-28 12:55:00,customer_self_serve,828.0
cfo_SYN009872,evt_SYN001974,sub_SYN01251,payday_window,2026-07-29 10:00:00,0.98,True,2026-07-30 08:19:00,auto_retry,828.0
cfo_SYN009873,evt_SYN001974,sub_SYN01251,plus_3_days,2026-07-30 15:50:00,0.98,False,,none,0.0
cfo_SYN009874,evt_SYN001974,sub_SYN01251,month_end_window,2026-07-31 14:00:00,0.899487,True,2026-08-01 04:42:00,auto_retry,828.0
cfo_SYN009875,evt_SYN001975,sub_SYN01252,immediate,2024-12-18 22:59:00,0.701714,True,2024-12-19 00:11:00,auto_retry,751.0
cfo_SYN009876,evt_SYN001975,sub_SYN01252,plus_1_day_morning,2024-12-19 11:54:00,0.921496,True,2024-12-21 06:48:00,auto_retry,751.0
cfo_SYN009877,evt_SYN001975,sub_SYN01252,payday_window,2024-12-29 10:00:00,0.973934,True,2025-01-01 06:24:00,auto_retry,751.0
cfo_SYN009878,evt_SYN001975,sub_SYN01252,plus_3_days,2024-12-21 18:30:00,0.497751,True,2024-12-22 00:18:00,auto_retry,738.84
cfo_SYN009879,evt_SYN001975,sub_SYN01252,month_end_window,2024-12-31 14:00:00,0.843622,True,2024-12-31 15:12:00,customer_self_serve,741.98
cfo_SYN009880,evt_SYN001976,sub_SYN01253,immediate,2026-01-15 00:24:00,0.431468,False,,none,0.0
cfo_SYN009881,evt_SYN001976,sub_SYN01253,plus_1_day_morning,2026-01-16 11:24:00,0.709208,True,2026-01-16 12:36:00,auto_retry,122.0
cfo_SYN009882,evt_SYN001976,sub_SYN01253,payday_window,2026-01-29 10:00:00,0.9512,False,,none,0.0
cfo_SYN009883,evt_SYN001976,sub_SYN01253,plus_3_days,2026-01-18 17:03:00,0.585604,False,,none,0.0
cfo_SYN009884,evt_SYN001976,sub_SYN01253,month_end_window,2026-01-31 14:00:00,0.957252,False,,none,0.0
cfo_SYN009885,evt_SYN001977,sub_SYN01253,immediate,2026-02-08 14:32:00,0.728968,True,2026-02-09 04:37:00,auto_retry,122.0
cfo_SYN009886,evt_SYN001977,sub_SYN01253,plus_1_day_morning,2026-02-09 09:52:00,0.685603,True,2026-02-11 19:58:00,auto_retry,122.0
cfo_SYN009887,evt_SYN001977,sub_SYN01253,payday_window,2026-02-26 10:00:00,0.846154,False,,none,0.0
cfo_SYN009888,evt_SYN001977,sub_SYN01253,plus_3_days,2026-02-11 09:09:00,0.809575,False,,none,0.0
cfo_SYN009889,evt_SYN001977,sub_SYN01253,month_end_window,2026-02-28 14:00:00,0.965073,False,,none,0.0
cfo_SYN009890,evt_SYN001978,sub_SYN01254,immediate,2026-01-16 03:11:00,0.98,True,2026-01-17 18:45:00,auto_retry,883.0
cfo_SYN009891,evt_SYN001978,sub_SYN01254,plus_1_day_morning,2026-01-17 11:09:00,0.896349,True,2026-01-21 13:02:00,auto_retry,883.0
cfo_SYN009892,evt_SYN001978,sub_SYN01254,payday_window,2026-01-29 10:00:00,0.879202,True,2026-01-29 18:35:00,customer_self_serve,883.0
cfo_SYN009893,evt_SYN001978,sub_SYN01254,plus_3_days,2026-01-19 17:29:00,0.967001,True,2026-01-21 14:40:00,customer_self_serve,883.0
cfo_SYN009894,evt_SYN001978,sub_SYN01254,month_end_window,2026-01-31 14:00:00,0.789277,False,,none,0.0
cfo_SYN009895,evt_SYN001979,sub_SYN01255,immediate,2026-06-13 10:27:00,0.523582,False,,none,0.0
cfo_SYN009896,evt_SYN001979,sub_SYN01255,plus_1_day_morning,2026-06-14 10:55:00,0.278466,False,,none,0.0
cfo_SYN009897,evt_SYN001979,sub_SYN01255,payday_window,2026-06-28 10:00:00,0.225917,False,,none,0.0
cfo_SYN009898,evt_SYN001979,sub_SYN01255,plus_3_days,2026-06-16 09:36:00,0.099498,False,,none,0.0
cfo_SYN009899,evt_SYN001979,sub_SYN01255,month_end_window,2026-06-30 14:00:00,0.396616,False,,none,0.0
cfo_SYN009900,evt_SYN001980,sub_SYN01255,immediate,2026-07-01 00:54:00,0.432063,True,2026-07-14 23:57:00,customer_self_serve,863.0
cfo_SYN009901,evt_SYN001980,sub_SYN01255,plus_1_day_morning,2026-07-01 09:44:00,0.875908,False,,none,0.0
cfo_SYN009902,evt_SYN001980,sub_SYN01255,payday_window,2026-07-01 10:00:00,0.573706,True,2026-07-02 12:50:00,customer_self_serve,843.46
cfo_SYN009903,evt_SYN001980,sub_SYN01255,plus_3_days,2026-07-03 15:26:00,0.42854,False,,none,0.0
cfo_SYN009904,evt_SYN001980,sub_SYN01255,month_end_window,2026-07-31 14:00:00,0.957297,False,,none,0.0
cfo_SYN009905,evt_SYN001981,sub_SYN01255,immediate,2026-08-12 23:07:00,0.648047,False,,none,0.0
cfo_SYN009906,evt_SYN001981,sub_SYN01255,plus_1_day_morning,2026-08-13 10:21:00,0.266657,True,2026-08-25 10:13:00,auto_retry,863.0
cfo_SYN009907,evt_SYN001981,sub_SYN01255,payday_window,2026-08-29 10:00:00,0.791978,False,,none,0.0
cfo_SYN009908,evt_SYN001981,sub_SYN01255,plus_3_days,2026-08-15 12:15:00,0.116877,False,,none,0.0
cfo_SYN009909,evt_SYN001981,sub_SYN01255,month_end_window,2026-08-31 14:00:00,0.67697,False,,none,0.0
cfo_SYN009910,evt_SYN001982,sub_SYN01256,immediate,2026-06-16 16:07:00,0.300001,False,,none,0.0
cfo_SYN009911,evt_SYN001982,sub_SYN01256,plus_1_day_morning,2026-06-17 09:10:00,0.600585,False,,none,0.0
cfo_SYN009912,evt_SYN001982,sub_SYN01256,payday_window,2026-06-28 10:00:00,0.511617,True,2026-06-30 03:32:00,customer_self_serve,759.0
cfo_SYN009913,evt_SYN001982,sub_SYN01256,plus_3_days,2026-06-19 18:34:00,0.355002,False,,none,0.0
cfo_SYN009914,evt_SYN001982,sub_SYN01256,month_end_window,2026-06-30 14:00:00,0.332791,True,2026-06-30 15:28:00,auto_retry,759.0
cfo_SYN009915,evt_SYN001983,sub_SYN01256,immediate,2026-06-29 17:57:00,0.396631,True,2026-06-30 19:39:00,auto_retry,759.0
cfo_SYN009916,evt_SYN001983,sub_SYN01256,plus_1_day_morning,2026-06-30 10:53:00,0.904109,True,2026-07-02 03:19:00,customer_self_serve,759.0
cfo_SYN009917,evt_SYN001983,sub_SYN01256,payday_window,2026-06-30 10:00:00,0.662862,True,2026-06-30 20:06:00,auto_retry,759.0
cfo_SYN009918,evt_SYN001983,sub_SYN01256,plus_3_days,2026-07-02 18:28:00,0.832488,True,2026-07-04 09:41:00,auto_retry,759.0
cfo_SYN009919,evt_SYN001983,sub_SYN01256,month_end_window,2026-06-30 14:00:00,0.648244,True,2026-07-13 16:40:00,customer_self_serve,759.0
cfo_SYN009920,evt_SYN001984,sub_SYN01257,immediate,2026-03-05 03:20:00,0.346376,False,,none,0.0
cfo_SYN009921,evt_SYN001984,sub_SYN01257,plus_1_day_morning,2026-03-06 11:35:00,0.457163,False,,none,0.0
cfo_SYN009922,evt_SYN001984,sub_SYN01257,payday_window,2026-03-29 10:00:00,0.670909,False,,none,0.0
cfo_SYN009923,evt_SYN001984,sub_SYN01257,plus_3_days,2026-03-08 17:08:00,0.311584,False,,none,0.0
cfo_SYN009924,evt_SYN001984,sub_SYN01257,month_end_window,2026-03-31 14:00:00,0.730741,False,,none,0.0
cfo_SYN009925,evt_SYN001985,sub_SYN01257,immediate,2026-04-09 02:29:00,0.465112,False,,none,0.0
cfo_SYN009926,evt_SYN001985,sub_SYN01257,plus_1_day_morning,2026-04-10 09:26:00,0.710578,True,2026-04-10 18:50:00,customer_self_serve,378.0
cfo_SYN009927,evt_SYN001985,sub_SYN01257,payday_window,2026-04-28 10:00:00,0.346428,False,,none,0.0
cfo_SYN009928,evt_SYN001985,sub_SYN01257,plus_3_days,2026-04-12 14:59:00,0.399056,True,2026-04-14 19:12:00,customer_self_serve,378.0
cfo_SYN009929,evt_SYN001985,sub_SYN01257,month_end_window,2026-04-30 14:00:00,0.362849,False,,none,0.0
cfo_SYN009930,evt_SYN001986,sub_SYN01257,immediate,2026-05-22 21:31:00,0.33601,False,,none,0.0
cfo_SYN009931,evt_SYN001986,sub_SYN01257,plus_1_day_morning,2026-05-23 11:48:00,0.166835,False,,none,0.0
cfo_SYN009932,evt_SYN001986,sub_SYN01257,payday_window,2026-05-29 10:00:00,0.296764,True,2026-05-31 07:17:00,auto_retry,378.0
cfo_SYN009933,evt_SYN001986,sub_SYN01257,plus_3_days,2026-05-25 13:16:00,0.315022,False,,none,0.0
cfo_SYN009934,evt_SYN001986,sub_SYN01257,month_end_window,2026-05-31 14:00:00,0.635269,False,,none,0.0
cfo_SYN009935,evt_SYN001987,sub_SYN01257,immediate,2026-06-09 07:03:00,0.094178,False,,none,0.0
cfo_SYN009936,evt_SYN001987,sub_SYN01257,plus_1_day_morning,2026-06-10 08:54:00,0.337379,False,,none,0.0
cfo_SYN009937,evt_SYN001987,sub_SYN01257,payday_window,2026-06-28 10:00:00,0.23453,False,,none,0.0
cfo_SYN009938,evt_SYN001987,sub_SYN01257,plus_3_days,2026-06-12 19:15:00,0.214108,False,,none,0.0
cfo_SYN009939,evt_SYN001987,sub_SYN01257,month_end_window,2026-06-30 14:00:00,0.414423,False,,none,0.0
cfo_SYN009940,evt_SYN001988,sub_SYN01258,immediate,2025-06-21 02:14:00,0.279765,False,,none,0.0
cfo_SYN009941,evt_SYN001988,sub_SYN01258,plus_1_day_morning,2025-06-22 10:46:00,0.838272,True,2025-06-29 10:09:00,auto_retry,479.0
cfo_SYN009942,evt_SYN001988,sub_SYN01258,payday_window,2025-06-28 10:00:00,0.895129,False,,none,0.0
cfo_SYN009943,evt_SYN001988,sub_SYN01258,plus_3_days,2025-06-24 17:59:00,0.896681,True,2025-06-29 05:05:00,auto_retry,479.0
cfo_SYN009944,evt_SYN001988,sub_SYN01258,month_end_window,2025-06-30 14:00:00,0.955027,True,2025-07-02 06:31:00,auto_retry,420.49
cfo_SYN009945,evt_SYN001989,sub_SYN01259,immediate,2026-06-15 12:09:00,0.117348,False,,none,0.0
cfo_SYN009946,evt_SYN001989,sub_SYN01259,plus_1_day_morning,2026-06-16 11:48:00,0.042318,False,,none,0.0
cfo_SYN009947,evt_SYN001989,sub_SYN01259,payday_window,2026-06-28 10:00:00,0.285352,False,,none,0.0
cfo_SYN009948,evt_SYN001989,sub_SYN01259,plus_3_days,2026-06-18 17:12:00,0.120747,False,,none,0.0
cfo_SYN009949,evt_SYN001989,sub_SYN01259,month_end_window,2026-06-30 14:00:00,0.165352,False,,none,0.0
cfo_SYN009950,evt_SYN001990,sub_SYN01260,immediate,2025-08-27 07:23:00,0.820432,True,2025-08-27 11:27:00,auto_retry,450.0
cfo_SYN009951,evt_SYN001990,sub_SYN01260,plus_1_day_morning,2025-08-28 09:16:00,0.976278,True,2025-08-28 13:09:00,auto_retry,450.0
cfo_SYN009952,evt_SYN001990,sub_SYN01260,payday_window,2025-08-29 10:00:00,0.757941,False,,none,0.0
cfo_SYN009953,evt_SYN001990,sub_SYN01260,plus_3_days,2025-08-30 13:24:00,0.864903,True,2025-08-30 19:51:00,customer_self_serve,450.0
cfo_SYN009954,evt_SYN001990,sub_SYN01260,month_end_window,2025-08-31 14:00:00,0.9747,True,2025-09-02 10:03:00,auto_retry,450.0
cfo_SYN009955,evt_SYN001991,sub_SYN01261,immediate,2025-07-10 21:43:00,0.750613,True,2025-07-11 18:31:00,auto_retry,2959.0
cfo_SYN009956,evt_SYN001991,sub_SYN01261,plus_1_day_morning,2025-07-11 08:13:00,0.786405,True,2025-07-12 03:49:00,auto_retry,2959.0
cfo_SYN009957,evt_SYN001991,sub_SYN01261,payday_window,2025-07-29 10:00:00,0.864518,False,,none,0.0
cfo_SYN009958,evt_SYN001991,sub_SYN01261,plus_3_days,2025-07-13 13:27:00,0.919386,True,2025-07-15 15:55:00,customer_self_serve,2959.0
cfo_SYN009959,evt_SYN001991,sub_SYN01261,month_end_window,2025-07-31 14:00:00,0.957839,False,,none,0.0
cfo_SYN009960,evt_SYN001992,sub_SYN01262,immediate,2025-06-09 13:22:00,0.946298,True,2025-06-11 07:16:00,customer_self_serve,191.0
cfo_SYN009961,evt_SYN001992,sub_SYN01262,plus_1_day_morning,2025-06-10 09:54:00,0.936388,True,2025-06-10 15:28:00,customer_self_serve,191.0
cfo_SYN009962,evt_SYN001992,sub_SYN01262,payday_window,2025-06-28 10:00:00,0.98,False,,none,0.0
cfo_SYN009963,evt_SYN001992,sub_SYN01262,plus_3_days,2025-06-12 09:30:00,0.890901,True,2025-06-13 21:48:00,auto_retry,191.0
cfo_SYN009964,evt_SYN001992,sub_SYN01262,month_end_window,2025-06-30 14:00:00,0.830588,False,,none,0.0
cfo_SYN009965,evt_SYN001993,sub_SYN01262,immediate,2025-10-25 04:23:00,0.966051,True,2025-10-26 15:15:00,auto_retry,191.0
cfo_SYN009966,evt_SYN001993,sub_SYN01262,plus_1_day_morning,2025-10-26 09:13:00,0.823252,True,2025-10-29 02:12:00,auto_retry,191.0
cfo_SYN009967,evt_SYN001993,sub_SYN01262,payday_window,2025-10-29 10:00:00,0.927696,True,2025-10-29 16:37:00,auto_retry,191.0
cfo_SYN009968,evt_SYN001993,sub_SYN01262,plus_3_days,2025-10-28 15:13:00,0.98,True,2025-10-30 11:40:00,auto_retry,191.0
cfo_SYN009969,evt_SYN001993,sub_SYN01262,month_end_window,2025-10-31 14:00:00,0.968021,True,2025-11-04 12:49:00,auto_retry,191.0
cfo_SYN009970,evt_SYN001994,sub_SYN01263,immediate,2026-06-16 08:24:00,0.09656,False,,none,0.0
cfo_SYN009971,evt_SYN001994,sub_SYN01263,plus_1_day_morning,2026-06-17 08:28:00,0.159404,True,2026-06-17 14:22:00,auto_retry,104.0
cfo_SYN009972,evt_SYN001994,sub_SYN01263,payday_window,2026-06-28 10:00:00,0.268806,True,2026-06-30 08:18:00,customer_self_serve,104.0
cfo_SYN009973,evt_SYN001994,sub_SYN01263,plus_3_days,2026-06-19 14:01:00,0.077038,False,,none,0.0
cfo_SYN009974,evt_SYN001994,sub_SYN01263,month_end_window,2026-06-30 14:00:00,0.056038,False,,none,0.0
cfo_SYN009975,evt_SYN001995,sub_SYN01264,immediate,2025-11-06 06:28:00,0.673293,True,2025-11-11 08:07:00,customer_self_serve,170.0
cfo_SYN009976,evt_SYN001995,sub_SYN01264,plus_1_day_morning,2025-11-07 11:33:00,0.868778,True,2025-11-10 02:10:00,auto_retry,170.0
cfo_SYN009977,evt_SYN001995,sub_SYN01264,payday_window,2025-11-28 10:00:00,0.921164,False,,none,0.0
cfo_SYN009978,evt_SYN001995,sub_SYN01264,plus_3_days,2025-11-09 15:43:00,0.764297,True,2025-11-13 02:50:00,customer_self_serve,170.0
cfo_SYN009979,evt_SYN001995,sub_SYN01264,month_end_window,2025-11-30 14:00:00,0.957161,False,,none,0.0
cfo_SYN009980,evt_SYN001996,sub_SYN01265,immediate,2026-06-09 13:36:00,0.615007,True,2026-06-11 19:51:00,auto_retry,1465.2
cfo_SYN009981,evt_SYN001996,sub_SYN01265,plus_1_day_morning,2026-06-10 08:28:00,0.211404,False,,none,0.0
cfo_SYN009982,evt_SYN001996,sub_SYN01265,payday_window,2026-06-28 10:00:00,0.670468,False,,none,0.0
cfo_SYN009983,evt_SYN001996,sub_SYN01265,plus_3_days,2026-06-12 11:40:00,0.32591,False,,none,0.0
cfo_SYN009984,evt_SYN001996,sub_SYN01265,month_end_window,2026-06-30 14:00:00,0.769927,False,,none,0.0
cfo_SYN009985,evt_SYN001997,sub_SYN01265,immediate,2026-07-05 02:59:00,0.590165,False,,none,0.0
cfo_SYN009986,evt_SYN001997,sub_SYN01265,plus_1_day_morning,2026-07-06 08:52:00,0.550209,False,,none,0.0
cfo_SYN009987,evt_SYN001997,sub_SYN01265,payday_window,2026-07-29 10:00:00,0.272773,False,,none,0.0
cfo_SYN009988,evt_SYN001997,sub_SYN01265,plus_3_days,2026-07-08 14:06:00,0.103833,False,,none,0.0
cfo_SYN009989,evt_SYN001997,sub_SYN01265,month_end_window,2026-07-31 14:00:00,0.238768,False,,none,0.0
cfo_SYN009990,evt_SYN001998,sub_SYN01266,immediate,2026-04-23 18:06:00,0.926869,False,,none,0.0
cfo_SYN009991,evt_SYN001998,sub_SYN01266,plus_1_day_morning,2026-04-24 10:28:00,0.959638,True,2026-04-26 18:03:00,auto_retry,493.0
cfo_SYN009992,evt_SYN001998,sub_SYN01266,payday_window,2026-04-28 10:00:00,0.96509,True,2026-05-02 04:01:00,customer_self_serve,421.68
cfo_SYN009993,evt_SYN001998,sub_SYN01266,plus_3_days,2026-04-26 19:03:00,0.93223,True,2026-04-27 20:45:00,customer_self_serve,493.0
cfo_SYN009994,evt_SYN001998,sub_SYN01266,month_end_window,2026-04-30 14:00:00,0.977457,True,2026-05-01 02:04:00,customer_self_serve,446.33
cfo_SYN009995,evt_SYN001999,sub_SYN01267,immediate,2026-04-17 05:57:00,0.299696,True,2026-04-23 16:32:00,customer_self_serve,364.0
cfo_SYN009996,evt_SYN001999,sub_SYN01267,plus_1_day_morning,2026-04-18 10:19:00,0.026964,True,2026-05-01 05:44:00,customer_self_serve,364.0
cfo_SYN009997,evt_SYN001999,sub_SYN01267,payday_window,2026-04-28 10:00:00,0.287779,False,,none,0.0
cfo_SYN009998,evt_SYN001999,sub_SYN01267,plus_3_days,2026-04-20 18:46:00,0.085304,False,,none,0.0
cfo_SYN009999,evt_SYN001999,sub_SYN01267,month_end_window,2026-04-30 14:00:00,0.44233,False,,none,0.0
cfo_SYN010000,evt_SYN002000,sub_SYN01268,immediate,2025-01-19 10:30:00,0.864034,True,2025-01-21 20:44:00,auto_retry,776.0
cfo_SYN010001,evt_SYN002000,sub_SYN01268,plus_1_day_morning,2025-01-20 11:57:00,0.896316,True,2025-01-20 13:21:00,customer_self_serve,776.0
cfo_SYN010002,evt_SYN002000,sub_SYN01268,payday_window,2025-01-29 10:00:00,0.845975,True,2025-01-30 11:38:00,auto_retry,776.0
cfo_SYN010003,evt_SYN002000,sub_SYN01268,plus_3_days,2025-01-22 11:36:00,0.974294,True,2025-01-25 00:49:00,auto_retry,776.0
cfo_SYN010004,evt_SYN002000,sub_SYN01268,month_end_window,2025-01-31 14:00:00,0.973645,True,2025-02-01 19:21:00,auto_retry,776.0
cfo_SYN010005,evt_SYN002001,sub_SYN01269,immediate,2026-01-24 19:43:00,0.932797,True,2026-01-25 10:46:00,auto_retry,3724.0
cfo_SYN010006,evt_SYN002001,sub_SYN01269,plus_1_day_morning,2026-01-25 08:43:00,0.839984,True,2026-01-26 10:47:00,auto_retry,3724.0
cfo_SYN010007,evt_SYN002001,sub_SYN01269,payday_window,2026-01-29 10:00:00,0.98,True,2026-01-30 09:10:00,auto_retry,3724.0
cfo_SYN010008,evt_SYN002001,sub_SYN01269,plus_3_days,2026-01-27 19:24:00,0.910555,True,2026-01-28 11:53:00,auto_retry,3724.0
cfo_SYN010009,evt_SYN002001,sub_SYN01269,month_end_window,2026-01-31 14:00:00,0.834933,True,2026-02-03 03:06:00,auto_retry,3724.0
cfo_SYN010010,evt_SYN002002,sub_SYN01270,immediate,2025-04-01 20:09:00,0.161017,False,,none,0.0
cfo_SYN010011,evt_SYN002002,sub_SYN01270,plus_1_day_morning,2025-04-02 10:44:00,0.047827,False,,none,0.0
cfo_SYN010012,evt_SYN002002,sub_SYN01270,payday_window,2025-04-02 10:00:00,0.172453,False,,none,0.0
cfo_SYN010013,evt_SYN002002,sub_SYN01270,plus_3_days,2025-04-04 15:41:00,0.097156,True,2025-04-12 02:01:00,customer_self_serve,111.0
cfo_SYN010014,evt_SYN002002,sub_SYN01270,month_end_window,2025-04-30 14:00:00,0.14984,False,,none,0.0
cfo_SYN010015,evt_SYN002003,sub_SYN01271,immediate,2024-12-15 02:00:00,0.865842,True,2024-12-15 22:52:00,auto_retry,856.0
cfo_SYN010016,evt_SYN002003,sub_SYN01271,plus_1_day_morning,2024-12-16 10:32:00,0.798217,True,2024-12-18 01:55:00,auto_retry,765.52
cfo_SYN010017,evt_SYN002003,sub_SYN01271,payday_window,2024-12-29 10:00:00,0.924762,False,,none,0.0
cfo_SYN010018,evt_SYN002003,sub_SYN01271,plus_3_days,2024-12-18 10:30:00,0.894961,False,,none,0.0
cfo_SYN010019,evt_SYN002003,sub_SYN01271,month_end_window,2024-12-31 14:00:00,0.977164,False,,none,0.0
cfo_SYN010020,evt_SYN002004,sub_SYN01272,immediate,2026-05-29 19:20:00,0.963866,True,2026-05-30 11:52:00,auto_retry,770.0
cfo_SYN010021,evt_SYN002004,sub_SYN01272,plus_1_day_morning,2026-05-30 10:42:00,0.961793,True,2026-06-01 02:29:00,auto_retry,770.0
cfo_SYN010022,evt_SYN002004,sub_SYN01272,payday_window,2026-05-30 10:00:00,0.912333,True,2026-06-03 00:44:00,auto_retry,770.0
cfo_SYN010023,evt_SYN002004,sub_SYN01272,plus_3_days,2026-06-01 10:50:00,0.764887,True,2026-06-03 10:48:00,customer_self_serve,770.0
cfo_SYN010024,evt_SYN002004,sub_SYN01272,month_end_window,2026-05-31 14:00:00,0.924154,False,,none,0.0
cfo_SYN010025,evt_SYN002005,sub_SYN01273,immediate,2026-03-11 20:56:00,0.650431,False,,none,0.0
cfo_SYN010026,evt_SYN002005,sub_SYN01273,plus_1_day_morning,2026-03-12 09:03:00,0.808867,True,2026-03-18 15:22:00,auto_retry,187.0
cfo_SYN010027,evt_SYN002005,sub_SYN01273,payday_window,2026-03-29 10:00:00,0.842853,False,,none,0.0
cfo_SYN010028,evt_SYN002005,sub_SYN01273,plus_3_days,2026-03-14 18:37:00,0.93771,True,2026-03-25 11:37:00,auto_retry,187.0
cfo_SYN010029,evt_SYN002005,sub_SYN01273,month_end_window,2026-03-31 14:00:00,0.956397,False,,none,0.0
cfo_SYN010030,evt_SYN002006,sub_SYN01273,immediate,2026-04-07 13:52:00,0.371259,False,,none,0.0
cfo_SYN010031,evt_SYN002006,sub_SYN01273,plus_1_day_morning,2026-04-08 10:54:00,0.914795,True,2026-04-10 16:19:00,auto_retry,187.0
cfo_SYN010032,evt_SYN002006,sub_SYN01273,payday_window,2026-04-28 10:00:00,0.940885,False,,none,0.0
cfo_SYN010033,evt_SYN002006,sub_SYN01273,plus_3_days,2026-04-10 18:17:00,0.895802,True,2026-04-17 21:28:00,auto_retry,183.08
cfo_SYN010034,evt_SYN002006,sub_SYN01273,month_end_window,2026-04-30 14:00:00,0.933923,False,,none,0.0
cfo_SYN010035,evt_SYN002007,sub_SYN01274,immediate,2025-06-04 13:22:00,0.888512,True,2025-06-08 09:18:00,auto_retry,945.0
cfo_SYN010036,evt_SYN002007,sub_SYN01274,plus_1_day_morning,2025-06-05 08:25:00,0.941437,True,2025-06-05 09:37:00,auto_retry,945.0
cfo_SYN010037,evt_SYN002007,sub_SYN01274,payday_window,2025-06-28 10:00:00,0.979275,False,,none,0.0
cfo_SYN010038,evt_SYN002007,sub_SYN01274,plus_3_days,2025-06-07 15:39:00,0.946528,True,2025-06-15 21:42:00,customer_self_serve,945.0
cfo_SYN010039,evt_SYN002007,sub_SYN01274,month_end_window,2025-06-30 14:00:00,0.972995,False,,none,0.0
cfo_SYN010040,evt_SYN002008,sub_SYN01275,immediate,2026-04-13 17:19:00,0.938036,True,2026-04-14 20:46:00,auto_retry,316.7
cfo_SYN010041,evt_SYN002008,sub_SYN01275,plus_1_day_morning,2026-04-14 09:15:00,0.878048,True,2026-04-15 02:40:00,auto_retry,345.0
cfo_SYN010042,evt_SYN002008,sub_SYN01275,payday_window,2026-04-28 10:00:00,0.963325,False,,none,0.0
cfo_SYN010043,evt_SYN002008,sub_SYN01275,plus_3_days,2026-04-16 13:41:00,0.933198,True,2026-04-19 11:00:00,auto_retry,345.0
cfo_SYN010044,evt_SYN002008,sub_SYN01275,month_end_window,2026-04-30 14:00:00,0.822531,False,,none,0.0
cfo_SYN010045,evt_SYN002009,sub_SYN01276,immediate,2026-01-04 14:10:00,0.826316,False,,none,0.0
cfo_SYN010046,evt_SYN002009,sub_SYN01276,plus_1_day_morning,2026-01-05 10:06:00,0.947069,True,2026-01-05 23:08:00,auto_retry,315.0
cfo_SYN010047,evt_SYN002009,sub_SYN01276,payday_window,2026-01-29 10:00:00,0.830736,False,,none,0.0
cfo_SYN010048,evt_SYN002009,sub_SYN01276,plus_3_days,2026-01-07 14:49:00,0.944401,True,2026-01-07 18:54:00,auto_retry,315.0
cfo_SYN010049,evt_SYN002009,sub_SYN01276,month_end_window,2026-01-31 14:00:00,0.882306,False,,none,0.0
cfo_SYN010050,evt_SYN002010,sub_SYN01277,immediate,2025-05-24 14:04:00,0.962743,True,2025-05-26 17:09:00,auto_retry,370.0
cfo_SYN010051,evt_SYN002010,sub_SYN01277,plus_1_day_morning,2025-05-25 11:25:00,0.967038,True,2025-05-25 21:00:00,auto_retry,370.0
cfo_SYN010052,evt_SYN002010,sub_SYN01277,payday_window,2025-05-29 10:00:00,0.93425,True,2025-06-01 01:47:00,auto_retry,370.0
cfo_SYN010053,evt_SYN002010,sub_SYN01277,plus_3_days,2025-05-27 14:54:00,0.922023,True,2025-05-29 03:46:00,customer_self_serve,370.0
cfo_SYN010054,evt_SYN002010,sub_SYN01277,month_end_window,2025-05-31 14:00:00,0.98,True,2025-06-01 08:02:00,customer_self_serve,370.0
cfo_SYN010055,evt_SYN002011,sub_SYN01278,immediate,2026-02-02 11:08:00,0.404826,False,,none,0.0
cfo_SYN010056,evt_SYN002011,sub_SYN01278,plus_1_day_morning,2026-02-03 11:05:00,0.17601,False,,none,0.0
cfo_SYN010057,evt_SYN002011,sub_SYN01278,payday_window,2026-02-03 10:00:00,0.484941,False,,none,0.0
