retry_candidate_id,event_id,subscription_id,candidate_type,candidate_datetime,offset_hours_from_failure,day_of_week,is_payday_aligned,is_month_end_aligned
rtc_SYN000689,evt_SYN000137,sub_SYN00082,month_end_window,2025-03-31 18:00:00,737.28,Monday,True,True
rtc_SYN000690,evt_SYN000138,sub_SYN00082,immediate,2025-03-22 16:06:00,0.08,Saturday,False,False
rtc_SYN000691,evt_SYN000138,sub_SYN00082,plus_1_day_morning,2025-03-23 09:11:00,17.17,Sunday,False,False
rtc_SYN000692,evt_SYN000138,sub_SYN00082,payday_window,2025-03-29 10:00:00,161.98,Saturday,True,False
rtc_SYN000693,evt_SYN000138,sub_SYN00082,plus_3_days,2025-03-25 10:14:00,66.22,Tuesday,False,False
rtc_SYN000694,evt_SYN000138,sub_SYN00082,month_end_window,2025-03-31 18:00:00,217.98,Monday,True,True
rtc_SYN000695,evt_SYN000139,sub_SYN00083,immediate,2025-09-08 03:10:00,1.95,Monday,False,False
rtc_SYN000696,evt_SYN000139,sub_SYN00083,plus_1_day_morning,2025-09-09 11:01:00,33.8,Tuesday,False,False
rtc_SYN000697,evt_SYN000139,sub_SYN00083,payday_window,2025-09-28 10:00:00,488.78,Sunday,True,False
rtc_SYN000698,evt_SYN000139,sub_SYN00083,plus_3_days,2025-09-11 19:12:00,89.98,Thursday,False,False
rtc_SYN000699,evt_SYN000139,sub_SYN00083,month_end_window,2025-09-30 18:00:00,544.78,Tuesday,True,True
rtc_SYN000700,evt_SYN000140,sub_SYN00084,immediate,2026-02-28 17:33:00,0.85,Saturday,True,True
rtc_SYN000701,evt_SYN000140,sub_SYN00084,plus_1_day_morning,2026-03-01 09:24:00,16.7,Sunday,True,False
rtc_SYN000702,evt_SYN000140,sub_SYN00084,payday_window,2026-03-01 10:00:00,17.3,Sunday,True,False
rtc_SYN000703,evt_SYN000140,sub_SYN00084,plus_3_days,2026-03-03 17:42:00,73.0,Tuesday,True,False
rtc_SYN000704,evt_SYN000140,sub_SYN00084,month_end_window,2026-03-31 18:00:00,745.3,Tuesday,True,True
rtc_SYN000705,evt_SYN000141,sub_SYN00085,immediate,2026-02-11 17:04:00,1.22,Wednesday,False,False
rtc_SYN000706,evt_SYN000141,sub_SYN00085,plus_1_day_morning,2026-02-12 10:43:00,18.87,Thursday,False,False
rtc_SYN000707,evt_SYN000141,sub_SYN00085,payday_window,2026-02-26 10:00:00,354.15,Thursday,True,False
rtc_SYN000708,evt_SYN000141,sub_SYN00085,plus_3_days,2026-02-14 11:23:00,67.53,Saturday,False,False
rtc_SYN000709,evt_SYN000141,sub_SYN00085,month_end_window,2026-02-28 18:00:00,410.15,Saturday,True,True
rtc_SYN000710,evt_SYN000142,sub_SYN00086,immediate,2026-05-24 03:18:00,0.28,Sunday,False,False
rtc_SYN000711,evt_SYN000142,sub_SYN00086,plus_1_day_morning,2026-05-25 10:26:00,31.42,Monday,False,False
rtc_SYN000712,evt_SYN000142,sub_SYN00086,payday_window,2026-05-29 10:00:00,126.98,Friday,True,False
rtc_SYN000713,evt_SYN000142,sub_SYN00086,plus_3_days,2026-05-27 16:33:00,85.53,Wednesday,False,False
rtc_SYN000714,evt_SYN000142,sub_SYN00086,month_end_window,2026-05-31 18:00:00,182.98,Sunday,True,True
rtc_SYN000715,evt_SYN000143,sub_SYN00087,immediate,2026-05-12 02:28:00,0.6,Tuesday,False,False
rtc_SYN000716,evt_SYN000143,sub_SYN00087,plus_1_day_morning,2026-05-13 08:58:00,31.1,Wednesday,False,False
rtc_SYN000717,evt_SYN000143,sub_SYN00087,payday_window,2026-05-29 10:00:00,416.13,Friday,True,False
rtc_SYN000718,evt_SYN000143,sub_SYN00087,plus_3_days,2026-05-15 12:06:00,82.23,Friday,False,False
rtc_SYN000719,evt_SYN000143,sub_SYN00087,month_end_window,2026-05-31 18:00:00,472.13,Sunday,True,True
rtc_SYN000720,evt_SYN000144,sub_SYN00088,immediate,2026-04-01 16:37:00,0.67,Wednesday,True,False
rtc_SYN000721,evt_SYN000144,sub_SYN00088,plus_1_day_morning,2026-04-02 11:15:00,19.3,Thursday,True,False
rtc_SYN000722,evt_SYN000144,sub_SYN00088,payday_window,2026-04-02 10:00:00,18.05,Thursday,True,False
rtc_SYN000723,evt_SYN000144,sub_SYN00088,plus_3_days,2026-04-04 19:27:00,75.5,Saturday,True,False
rtc_SYN000724,evt_SYN000144,sub_SYN00088,month_end_window,2026-04-30 18:00:00,698.05,Thursday,True,True
rtc_SYN000725,evt_SYN000145,sub_SYN00089,immediate,2025-03-24 20:27:00,1.73,Monday,False,False
rtc_SYN000726,evt_SYN000145,sub_SYN00089,plus_1_day_morning,2025-03-25 10:02:00,15.32,Tuesday,False,False
rtc_SYN000727,evt_SYN000145,sub_SYN00089,payday_window,2025-03-29 10:00:00,111.28,Saturday,True,False
rtc_SYN000728,evt_SYN000145,sub_SYN00089,plus_3_days,2025-03-27 14:25:00,67.7,Thursday,False,False
rtc_SYN000729,evt_SYN000145,sub_SYN00089,month_end_window,2025-03-31 18:00:00,167.28,Monday,True,True
rtc_SYN000730,evt_SYN000146,sub_SYN00090,immediate,2026-04-03 12:40:00,0.47,Friday,True,False
rtc_SYN000731,evt_SYN000146,sub_SYN00090,plus_1_day_morning,2026-04-04 10:06:00,21.9,Saturday,True,False
rtc_SYN000732,evt_SYN000146,sub_SYN00090,payday_window,2026-04-28 10:00:00,597.8,Tuesday,True,False
rtc_SYN000733,evt_SYN000146,sub_SYN00090,plus_3_days,2026-04-06 16:49:00,76.62,Monday,False,False
rtc_SYN000734,evt_SYN000146,sub_SYN00090,month_end_window,2026-04-30 18:00:00,653.8,Thursday,True,True
rtc_SYN000735,evt_SYN000147,sub_SYN00091,immediate,2026-04-29 03:07:00,0.25,Wednesday,True,True
rtc_SYN000736,evt_SYN000147,sub_SYN00091,plus_1_day_morning,2026-04-30 09:39:00,30.78,Thursday,True,True
rtc_SYN000737,evt_SYN000147,sub_SYN00091,payday_window,2026-04-30 10:00:00,31.13,Thursday,True,True
rtc_SYN000738,evt_SYN000147,sub_SYN00091,plus_3_days,2026-05-02 09:23:00,78.52,Saturday,True,False
rtc_SYN000739,evt_SYN000147,sub_SYN00091,month_end_window,2026-04-30 18:00:00,39.13,Thursday,True,True
rtc_SYN000740,evt_SYN000148,sub_SYN00092,immediate,2026-03-21 22:57:00,0.57,Saturday,False,False
rtc_SYN000741,evt_SYN000148,sub_SYN00092,plus_1_day_morning,2026-03-22 08:48:00,10.42,Sunday,False,False
rtc_SYN000742,evt_SYN000148,sub_SYN00092,payday_window,2026-03-29 10:00:00,179.62,Sunday,True,False
rtc_SYN000743,evt_SYN000148,sub_SYN00092,plus_3_days,2026-03-24 13:45:00,63.37,Tuesday,False,False
rtc_SYN000744,evt_SYN000148,sub_SYN00092,month_end_window,2026-03-31 18:00:00,235.62,Tuesday,True,True
rtc_SYN000745,evt_SYN000149,sub_SYN00093,immediate,2026-05-06 23:30:00,1.2,Wednesday,False,False
rtc_SYN000746,evt_SYN000149,sub_SYN00093,plus_1_day_morning,2026-05-07 11:59:00,13.68,Thursday,False,False
rtc_SYN000747,evt_SYN000149,sub_SYN00093,payday_window,2026-05-29 10:00:00,539.7,Friday,True,False
rtc_SYN000748,evt_SYN000149,sub_SYN00093,plus_3_days,2026-05-09 15:21:00,65.05,Saturday,False,False
rtc_SYN000749,evt_SYN000149,sub_SYN00093,month_end_window,2026-05-31 18:00:00,595.7,Sunday,True,True
rtc_SYN000750,evt_SYN000150,sub_SYN00094,immediate,2025-03-03 11:12:00,0.88,Monday,True,False
rtc_SYN000751,evt_SYN000150,sub_SYN00094,plus_1_day_morning,2025-03-04 11:25:00,25.1,Tuesday,True,False
rtc_SYN000752,evt_SYN000150,sub_SYN00094,payday_window,2025-03-29 10:00:00,623.68,Saturday,True,False
rtc_SYN000753,evt_SYN000150,sub_SYN00094,plus_3_days,2025-03-06 14:11:00,75.87,Thursday,False,False
rtc_SYN000754,evt_SYN000150,sub_SYN00094,month_end_window,2025-03-31 18:00:00,679.68,Monday,True,True
rtc_SYN000755,evt_SYN000151,sub_SYN00095,immediate,2025-06-17 16:26:00,1.97,Tuesday,False,False
rtc_SYN000756,evt_SYN000151,sub_SYN00095,plus_1_day_morning,2025-06-18 10:19:00,19.85,Wednesday,False,False
rtc_SYN000757,evt_SYN000151,sub_SYN00095,payday_window,2025-06-28 10:00:00,259.53,Saturday,True,False
rtc_SYN000758,evt_SYN000151,sub_SYN00095,plus_3_days,2025-06-20 15:24:00,72.93,Friday,False,False
rtc_SYN000759,evt_SYN000151,sub_SYN00095,month_end_window,2025-06-30 18:00:00,315.53,Monday,True,True
rtc_SYN000760,evt_SYN000152,sub_SYN00095,immediate,2025-07-18 04:21:00,0.37,Friday,False,False
rtc_SYN000761,evt_SYN000152,sub_SYN00095,plus_1_day_morning,2025-07-19 11:53:00,31.9,Saturday,False,False
rtc_SYN000762,evt_SYN000152,sub_SYN00095,payday_window,2025-07-29 10:00:00,270.02,Tuesday,True,False
rtc_SYN000763,evt_SYN000152,sub_SYN00095,plus_3_days,2025-07-21 18:22:00,86.38,Monday,False,False
rtc_SYN000764,evt_SYN000152,sub_SYN00095,month_end_window,2025-07-31 18:00:00,326.02,Thursday,True,True
rtc_SYN000765,evt_SYN000153,sub_SYN00096,immediate,2026-02-02 22:43:00,0.57,Monday,True,False
rtc_SYN000766,evt_SYN000153,sub_SYN00096,plus_1_day_morning,2026-02-03 08:43:00,10.57,Tuesday,True,False
rtc_SYN000767,evt_SYN000153,sub_SYN00096,payday_window,2026-02-03 10:00:00,11.85,Tuesday,True,False
rtc_SYN000768,evt_SYN000153,sub_SYN00096,plus_3_days,2026-02-05 12:53:00,62.73,Thursday,False,False
rtc_SYN000769,evt_SYN000153,sub_SYN00096,month_end_window,2026-02-28 18:00:00,619.85,Saturday,True,True
rtc_SYN000770,evt_SYN000154,sub_SYN00097,immediate,2026-02-12 04:00:00,1.75,Thursday,False,False
rtc_SYN000771,evt_SYN000154,sub_SYN00097,plus_1_day_morning,2026-02-13 08:55:00,30.67,Friday,False,False
rtc_SYN000772,evt_SYN000154,sub_SYN00097,payday_window,2026-02-26 10:00:00,343.75,Thursday,True,False
rtc_SYN000773,evt_SYN000154,sub_SYN00097,plus_3_days,2026-02-15 10:29:00,80.23,Sunday,False,False
rtc_SYN000774,evt_SYN000154,sub_SYN00097,month_end_window,2026-02-28 18:00:00,399.75,Saturday,True,True
rtc_SYN000775,evt_SYN000155,sub_SYN00098,immediate,2026-04-07 17:41:00,0.98,Tuesday,False,False
rtc_SYN000776,evt_SYN000155,sub_SYN00098,plus_1_day_morning,2026-04-08 11:39:00,18.95,Wednesday,False,False
rtc_SYN000777,evt_SYN000155,sub_SYN00098,payday_window,2026-04-28 10:00:00,497.3,Tuesday,True,False
rtc_SYN000778,evt_SYN000155,sub_SYN00098,plus_3_days,2026-04-10 18:35:00,73.88,Friday,False,False
rtc_SYN000779,evt_SYN000155,sub_SYN00098,month_end_window,2026-04-30 18:00:00,553.3,Thursday,True,True
rtc_SYN000780,evt_SYN000156,sub_SYN00099,immediate,2026-01-23 06:15:00,1.65,Friday,False,False
rtc_SYN000781,evt_SYN000156,sub_SYN00099,plus_1_day_morning,2026-01-24 11:51:00,31.25,Saturday,False,False
rtc_SYN000782,evt_SYN000156,sub_SYN00099,payday_window,2026-01-29 10:00:00,149.4,Thursday,True,False
rtc_SYN000783,evt_SYN000156,sub_SYN00099,plus_3_days,2026-01-26 13:22:00,80.77,Monday,False,False
rtc_SYN000784,evt_SYN000156,sub_SYN00099,month_end_window,2026-01-31 18:00:00,205.4,Saturday,True,True
rtc_SYN000785,evt_SYN000157,sub_SYN00100,immediate,2025-12-24 22:56:00,1.97,Wednesday,False,False
rtc_SYN000786,evt_SYN000157,sub_SYN00100,plus_1_day_morning,2025-12-25 11:55:00,14.95,Thursday,False,False
rtc_SYN000787,evt_SYN000157,sub_SYN00100,payday_window,2025-12-29 10:00:00,109.03,Monday,True,False
rtc_SYN000788,evt_SYN000157,sub_SYN00100,plus_3_days,2025-12-27 15:55:00,66.95,Saturday,False,False
rtc_SYN000789,evt_SYN000157,sub_SYN00100,month_end_window,2025-12-31 18:00:00,165.03,Wednesday,True,True
rtc_SYN000790,evt_SYN000158,sub_SYN00101,immediate,2025-12-27 08:31:00,1.45,Saturday,False,False
rtc_SYN000791,evt_SYN000158,sub_SYN00101,plus_1_day_morning,2025-12-28 10:10:00,27.1,Sunday,True,False
rtc_SYN000792,evt_SYN000158,sub_SYN00101,payday_window,2025-12-29 10:00:00,50.93,Monday,True,False
rtc_SYN000793,evt_SYN000158,sub_SYN00101,plus_3_days,2025-12-30 15:43:00,80.65,Tuesday,True,True
rtc_SYN000794,evt_SYN000158,sub_SYN00101,month_end_window,2025-12-31 18:00:00,106.93,Wednesday,True,True
rtc_SYN000795,evt_SYN000159,sub_SYN00102,immediate,2026-05-21 14:51:00,1.53,Thursday,False,False
rtc_SYN000796,evt_SYN000159,sub_SYN00102,plus_1_day_morning,2026-05-22 11:19:00,22.0,Friday,False,False
rtc_SYN000797,evt_SYN000159,sub_SYN00102,payday_window,2026-05-29 10:00:00,188.68,Friday,True,False
rtc_SYN000798,evt_SYN000159,sub_SYN00102,plus_3_days,2026-05-24 12:58:00,71.65,Sunday,False,False
rtc_SYN000799,evt_SYN000159,sub_SYN00102,month_end_window,2026-05-31 18:00:00,244.68,Sunday,True,True
rtc_SYN000800,evt_SYN000160,sub_SYN00103,immediate,2025-10-25 13:45:00,1.97,Saturday,False,False
rtc_SYN000801,evt_SYN000160,sub_SYN00103,plus_1_day_morning,2025-10-26 08:22:00,20.58,Sunday,False,False
rtc_SYN000802,evt_SYN000160,sub_SYN00103,payday_window,2025-10-29 10:00:00,94.22,Wednesday,True,False
rtc_SYN000803,evt_SYN000160,sub_SYN00103,plus_3_days,2025-10-28 19:11:00,79.4,Tuesday,True,False
rtc_SYN000804,evt_SYN000160,sub_SYN00103,month_end_window,2025-10-31 18:00:00,150.22,Friday,True,True
rtc_SYN000805,evt_SYN000161,sub_SYN00104,immediate,2025-10-03 22:57:00,1.58,Friday,True,False
rtc_SYN000806,evt_SYN000161,sub_SYN00104,plus_1_day_morning,2025-10-04 08:10:00,10.8,Saturday,True,False
rtc_SYN000807,evt_SYN000161,sub_SYN00104,payday_window,2025-10-29 10:00:00,612.63,Wednesday,True,False
rtc_SYN000808,evt_SYN000161,sub_SYN00104,plus_3_days,2025-10-06 17:36:00,68.23,Monday,False,False
rtc_SYN000809,evt_SYN000161,sub_SYN00104,month_end_window,2025-10-31 18:00:00,668.63,Friday,True,True
rtc_SYN000810,evt_SYN000162,sub_SYN00104,immediate,2025-10-22 12:20:00,1.13,Wednesday,False,False
rtc_SYN000811,evt_SYN000162,sub_SYN00104,plus_1_day_morning,2025-10-23 11:18:00,24.1,Thursday,False,False
rtc_SYN000812,evt_SYN000162,sub_SYN00104,payday_window,2025-10-29 10:00:00,166.8,Wednesday,True,False
rtc_SYN000813,evt_SYN000162,sub_SYN00104,plus_3_days,2025-10-25 14:36:00,75.4,Saturday,False,False
rtc_SYN000814,evt_SYN000162,sub_SYN00104,month_end_window,2025-10-31 18:00:00,222.8,Friday,True,True
rtc_SYN000815,evt_SYN000163,sub_SYN00104,immediate,2025-11-16 04:44:00,1.5,Sunday,False,False
rtc_SYN000816,evt_SYN000163,sub_SYN00104,plus_1_day_morning,2025-11-17 09:38:00,30.4,Monday,False,False
rtc_SYN000817,evt_SYN000163,sub_SYN00104,payday_window,2025-11-28 10:00:00,294.77,Friday,True,False
rtc_SYN000818,evt_SYN000163,sub_SYN00104,plus_3_days,2025-11-19 13:32:00,82.3,Wednesday,False,False
rtc_SYN000819,evt_SYN000163,sub_SYN00104,month_end_window,2025-11-30 18:00:00,350.77,Sunday,True,True
rtc_SYN000820,evt_SYN000164,sub_SYN00105,immediate,2026-02-15 02:38:00,1.73,Sunday,False,False
rtc_SYN000821,evt_SYN000164,sub_SYN00105,plus_1_day_morning,2026-02-16 09:40:00,32.77,Monday,False,False
rtc_SYN000822,evt_SYN000164,sub_SYN00105,payday_window,2026-02-26 10:00:00,273.1,Thursday,True,False
rtc_SYN000823,evt_SYN000164,sub_SYN00105,plus_3_days,2026-02-18 19:45:00,90.85,Wednesday,False,False
rtc_SYN000824,evt_SYN000164,sub_SYN00105,month_end_window,2026-02-28 18:00:00,329.1,Saturday,True,True
rtc_SYN000825,evt_SYN000165,sub_SYN00105,immediate,2026-03-17 04:30:00,1.97,Tuesday,False,False
rtc_SYN000826,evt_SYN000165,sub_SYN00105,plus_1_day_morning,2026-03-18 10:16:00,31.73,Wednesday,False,False
rtc_SYN000827,evt_SYN000165,sub_SYN00105,payday_window,2026-03-29 10:00:00,295.47,Sunday,True,False
rtc_SYN000828,evt_SYN000165,sub_SYN00105,plus_3_days,2026-03-20 19:38:00,89.1,Friday,False,False
rtc_SYN000829,evt_SYN000165,sub_SYN00105,month_end_window,2026-03-31 18:00:00,351.47,Tuesday,True,True
rtc_SYN000830,evt_SYN000166,sub_SYN00105,immediate,2026-04-09 03:59:00,0.53,Thursday,False,False
rtc_SYN000831,evt_SYN000166,sub_SYN00105,plus_1_day_morning,2026-04-10 09:15:00,29.8,Friday,False,False
rtc_SYN000832,evt_SYN000166,sub_SYN00105,payday_window,2026-04-28 10:00:00,462.55,Tuesday,True,False
rtc_SYN000833,evt_SYN000166,sub_SYN00105,plus_3_days,2026-04-12 18:05:00,86.63,Sunday,False,False
rtc_SYN000834,evt_SYN000166,sub_SYN00105,month_end_window,2026-04-30 18:00:00,518.55,Thursday,True,True
rtc_SYN000835,evt_SYN000167,sub_SYN00106,immediate,2026-06-04 08:08:00,1.5,Thursday,True,False
rtc_SYN000836,evt_SYN000167,sub_SYN00106,plus_1_day_morning,2026-06-05 10:04:00,27.43,Friday,False,False
rtc_SYN000837,evt_SYN000167,sub_SYN00106,payday_window,2026-06-28 10:00:00,579.37,Sunday,True,False
rtc_SYN000838,evt_SYN000167,sub_SYN00106,plus_3_days,2026-06-07 15:45:00,81.12,Sunday,False,False
rtc_SYN000839,evt_SYN000167,sub_SYN00106,month_end_window,2026-06-30 18:00:00,635.37,Tuesday,True,True
rtc_SYN000840,evt_SYN000168,sub_SYN00107,immediate,2026-04-20 20:08:00,1.47,Monday,False,False
rtc_SYN000841,evt_SYN000168,sub_SYN00107,plus_1_day_morning,2026-04-21 10:20:00,15.67,Tuesday,False,False
rtc_SYN000842,evt_SYN000168,sub_SYN00107,payday_window,2026-04-28 10:00:00,183.33,Tuesday,True,False
rtc_SYN000843,evt_SYN000168,sub_SYN00107,plus_3_days,2026-04-23 10:00:00,63.33,Thursday,False,False
rtc_SYN000844,evt_SYN000168,sub_SYN00107,month_end_window,2026-04-30 18:00:00,239.33,Thursday,True,True
rtc_SYN000845,evt_SYN000169,sub_SYN00108,immediate,2026-03-10 03:11:00,0.77,Tuesday,False,False
rtc_SYN000846,evt_SYN000169,sub_SYN00108,plus_1_day_morning,2026-03-11 10:02:00,31.62,Wednesday,False,False
rtc_SYN000847,evt_SYN000169,sub_SYN00108,payday_window,2026-03-29 10:00:00,463.58,Sunday,True,False
rtc_SYN000848,evt_SYN000169,sub_SYN00108,plus_3_days,2026-03-13 19:35:00,89.17,Friday,False,False
rtc_SYN000849,evt_SYN000169,sub_SYN00108,month_end_window,2026-03-31 18:00:00,519.58,Tuesday,True,True
rtc_SYN000850,evt_SYN000170,sub_SYN00109,immediate,2025-11-29 07:27:00,0.63,Saturday,True,True
rtc_SYN000851,evt_SYN000170,sub_SYN00109,plus_1_day_morning,2025-11-30 11:11:00,28.37,Sunday,True,True
rtc_SYN000852,evt_SYN000170,sub_SYN00109,payday_window,2025-11-30 10:00:00,27.18,Sunday,True,True
rtc_SYN000853,evt_SYN000170,sub_SYN00109,plus_3_days,2025-12-02 19:16:00,84.45,Tuesday,True,False
rtc_SYN000854,evt_SYN000170,sub_SYN00109,month_end_window,2025-11-30 18:00:00,35.18,Sunday,True,True
rtc_SYN000855,evt_SYN000171,sub_SYN00110,immediate,2024-12-22 09:59:00,0.8,Sunday,False,False
rtc_SYN000856,evt_SYN000171,sub_SYN00110,plus_1_day_morning,2024-12-23 09:59:00,24.8,Monday,False,False
rtc_SYN000857,evt_SYN000171,sub_SYN00110,payday_window,2024-12-29 10:00:00,168.82,Sunday,True,False
rtc_SYN000858,evt_SYN000171,sub_SYN00110,plus_3_days,2024-12-25 11:58:00,74.78,Wednesday,False,False
rtc_SYN000859,evt_SYN000171,sub_SYN00110,month_end_window,2024-12-31 18:00:00,224.82,Tuesday,True,True
rtc_SYN000860,evt_SYN000172,sub_SYN00111,immediate,2026-06-09 01:55:00,0.73,Tuesday,False,False
rtc_SYN000861,evt_SYN000172,sub_SYN00111,plus_1_day_morning,2026-06-10 09:38:00,32.45,Wednesday,False,False
rtc_SYN000862,evt_SYN000172,sub_SYN00111,payday_window,2026-06-28 10:00:00,464.82,Sunday,True,False
rtc_SYN000863,evt_SYN000172,sub_SYN00111,plus_3_days,2026-06-12 16:20:00,87.15,Friday,False,False
rtc_SYN000864,evt_SYN000172,sub_SYN00111,month_end_window,2026-06-30 18:00:00,520.82,Tuesday,True,True
rtc_SYN000865,evt_SYN000173,sub_SYN00112,immediate,2026-06-11 15:16:00,0.33,Thursday,False,False
rtc_SYN000866,evt_SYN000173,sub_SYN00112,plus_1_day_morning,2026-06-12 09:32:00,18.6,Friday,False,False
rtc_SYN000867,evt_SYN000173,sub_SYN00112,payday_window,2026-06-28 10:00:00,403.07,Sunday,True,False
rtc_SYN000868,evt_SYN000173,sub_SYN00112,plus_3_days,2026-06-14 09:04:00,66.13,Sunday,False,False
rtc_SYN000869,evt_SYN000173,sub_SYN00112,month_end_window,2026-06-30 18:00:00,459.07,Tuesday,True,True
rtc_SYN000870,evt_SYN000174,sub_SYN00113,immediate,2025-12-11 13:31:00,1.83,Thursday,False,False
rtc_SYN000871,evt_SYN000174,sub_SYN00113,plus_1_day_morning,2025-12-12 08:24:00,20.72,Friday,False,False
rtc_SYN000872,evt_SYN000174,sub_SYN00113,payday_window,2025-12-29 10:00:00,430.32,Monday,True,False
rtc_SYN000873,evt_SYN000174,sub_SYN00113,plus_3_days,2025-12-14 17:19:00,77.63,Sunday,False,False
rtc_SYN000874,evt_SYN000174,sub_SYN00113,month_end_window,2025-12-31 18:00:00,486.32,Wednesday,True,True
rtc_SYN000875,evt_SYN000175,sub_SYN00113,immediate,2026-01-06 23:45:00,1.02,Tuesday,False,False
rtc_SYN000876,evt_SYN000175,sub_SYN00113,plus_1_day_morning,2026-01-07 08:47:00,10.05,Wednesday,False,False
rtc_SYN000877,evt_SYN000175,sub_SYN00113,payday_window,2026-01-29 10:00:00,539.27,Thursday,True,False
rtc_SYN000878,evt_SYN000175,sub_SYN00113,plus_3_days,2026-01-09 15:51:00,65.12,Friday,False,False
rtc_SYN000879,evt_SYN000175,sub_SYN00113,month_end_window,2026-01-31 18:00:00,595.27,Saturday,True,True
rtc_SYN000880,evt_SYN000176,sub_SYN00114,immediate,2026-03-09 18:59:00,1.73,Monday,False,False
rtc_SYN000881,evt_SYN000176,sub_SYN00114,plus_1_day_morning,2026-03-10 09:02:00,15.78,Tuesday,False,False
rtc_SYN000882,evt_SYN000176,sub_SYN00114,payday_window,2026-03-29 10:00:00,472.75,Sunday,True,False
rtc_SYN000883,evt_SYN000176,sub_SYN00114,plus_3_days,2026-03-12 12:08:00,66.88,Thursday,False,False
rtc_SYN000884,evt_SYN000176,sub_SYN00114,month_end_window,2026-03-31 18:00:00,528.75,Tuesday,True,True
rtc_SYN000885,evt_SYN000177,sub_SYN00115,immediate,2025-02-28 16:26:00,1.1,Friday,True,True
rtc_SYN000886,evt_SYN000177,sub_SYN00115,plus_1_day_morning,2025-03-01 08:55:00,17.58,Saturday,True,False
rtc_SYN000887,evt_SYN000177,sub_SYN00115,payday_window,2025-03-01 10:00:00,18.67,Saturday,True,False
rtc_SYN000888,evt_SYN000177,sub_SYN00115,plus_3_days,2025-03-03 15:15:00,71.92,Monday,True,False
rtc_SYN000889,evt_SYN000177,sub_SYN00115,month_end_window,2025-03-31 18:00:00,746.67,Monday,True,True
rtc_SYN000890,evt_SYN000178,sub_SYN00115,immediate,2025-03-20 07:11:00,1.83,Thursday,False,False
rtc_SYN000891,evt_SYN000178,sub_SYN00115,plus_1_day_morning,2025-03-21 11:26:00,30.08,Friday,False,False
rtc_SYN000892,evt_SYN000178,sub_SYN00115,payday_window,2025-03-29 10:00:00,220.65,Saturday,True,False
rtc_SYN000893,evt_SYN000178,sub_SYN00115,plus_3_days,2025-03-23 10:20:00,76.98,Sunday,False,False
rtc_SYN000894,evt_SYN000178,sub_SYN00115,month_end_window,2025-03-31 18:00:00,276.65,Monday,True,True
rtc_SYN000895,evt_SYN000179,sub_SYN00116,immediate,2026-04-28 13:45:00,1.2,Tuesday,True,False
rtc_SYN000896,evt_SYN000179,sub_SYN00116,plus_1_day_morning,2026-04-29 11:15:00,22.7,Wednesday,True,True
rtc_SYN000897,evt_SYN000179,sub_SYN00116,payday_window,2026-04-29 10:00:00,21.45,Wednesday,True,True
rtc_SYN000898,evt_SYN000179,sub_SYN00116,plus_3_days,2026-05-01 17:16:00,76.72,Friday,True,False
rtc_SYN000899,evt_SYN000179,sub_SYN00116,month_end_window,2026-04-30 18:00:00,53.45,Thursday,True,True
rtc_SYN000900,evt_SYN000180,sub_SYN00116,immediate,2026-05-25 08:23:00,0.55,Monday,False,False
rtc_SYN000901,evt_SYN000180,sub_SYN00116,plus_1_day_morning,2026-05-26 09:09:00,25.32,Tuesday,False,False
rtc_SYN000902,evt_SYN000180,sub_SYN00116,payday_window,2026-05-29 10:00:00,98.17,Friday,True,False
rtc_SYN000903,evt_SYN000180,sub_SYN00116,plus_3_days,2026-05-28 13:21:00,77.52,Thursday,True,False
rtc_SYN000904,evt_SYN000180,sub_SYN00116,month_end_window,2026-05-31 18:00:00,154.17,Sunday,True,True
rtc_SYN000905,evt_SYN000181,sub_SYN00116,immediate,2026-07-03 05:06:00,0.62,Friday,True,False
rtc_SYN000906,evt_SYN000181,sub_SYN00116,plus_1_day_morning,2026-07-04 11:19:00,30.83,Saturday,True,False
rtc_SYN000907,evt_SYN000181,sub_SYN00116,payday_window,2026-07-29 10:00:00,629.52,Wednesday,True,False
rtc_SYN000908,evt_SYN000181,sub_SYN00116,plus_3_days,2026-07-06 16:43:00,84.23,Monday,False,False
rtc_SYN000909,evt_SYN000181,sub_SYN00116,month_end_window,2026-07-31 18:00:00,685.52,Friday,True,True
rtc_SYN000910,evt_SYN000182,sub_SYN00116,immediate,2026-07-16 07:28:00,1.35,Thursday,False,False
rtc_SYN000911,evt_SYN000182,sub_SYN00116,plus_1_day_morning,2026-07-17 09:49:00,27.7,Friday,False,False
rtc_SYN000912,evt_SYN000182,sub_SYN00116,payday_window,2026-07-29 10:00:00,315.88,Wednesday,True,False
rtc_SYN000913,evt_SYN000182,sub_SYN00116,plus_3_days,2026-07-19 11:16:00,77.15,Sunday,False,False
rtc_SYN000914,evt_SYN000182,sub_SYN00116,month_end_window,2026-07-31 18:00:00,371.88,Friday,True,True
rtc_SYN000915,evt_SYN000183,sub_SYN00117,immediate,2026-04-25 09:11:00,1.75,Saturday,False,False
rtc_SYN000916,evt_SYN000183,sub_SYN00117,plus_1_day_morning,2026-04-26 09:41:00,26.25,Sunday,False,False
rtc_SYN000917,evt_SYN000183,sub_SYN00117,payday_window,2026-04-28 10:00:00,74.57,Tuesday,True,False
rtc_SYN000918,evt_SYN000183,sub_SYN00117,plus_3_days,2026-04-28 09:36:00,74.17,Tuesday,True,False
